Model,Platform,Trials,Batch size,50th pct,90th pct,Average,Min,Max
models/resnest14.onnx,onnxruntime,100,1,0.06993603706359863,0.07095599174499512,0.07007173776626587,0.06866097450256348,0.07981419563293457
models/resnest14.onnx,onnxruntime,100,2,0.1328120231628418,0.13293910026550293,0.1328215503692627,0.13138413429260254,0.13602399826049805
models/resnest14.onnx,onnxruntime,100,4,0.26537299156188965,0.266740083694458,0.2653452730178833,0.2626047134399414,0.27196502685546875
models/resnest14.onnx,onnxruntime,100,8,0.5326290130615234,0.5357761383056641,0.533004891872406,0.5296599864959717,0.5422508716583252
models/resnest14.onnx,onnxruntime,100,16,1.0675373077392578,1.075448989868164,1.0688869071006775,1.0643079280853271,1.0887689590454102
models/resnest26.onnx,onnxruntime,100,1,0.09362626075744629,0.09519267082214355,0.09402881860733033,0.09313011169433594,0.09816431999206543
models/resnest26.onnx,onnxruntime,100,2,0.17823386192321777,0.18073105812072754,0.17890189170837403,0.17741084098815918,0.18901300430297852
